sample_key,instrument,relevance,num_responses
081481_76800,guitar,0.15515,3
081515_7680,mandolin,0.0,3
081515_7680,cello,0.0,3
081517_153600,guitar,0.0,3
081517_153600,violin,0.15715,3
081548_0,guitar,0.0,3
081548_0,violin,0.0,3
081552_49920,violin,0.85105,3
081556_103680,ukulele,0.0,3
081556_103680,mandolin,0.83765,3
081633_49920,bass,0.176,3
081635_3840,ukulele,0.0,3
081648_226560,mandolin,0.0,3
081660_72960,cello,0.0,3
081660_72960,ukulele,0.0,3
081660_72960,banjo,0.0,3
081713_199680,ukulele,0.0,3
081720_11520,cello,0.0,3
081730_107520,ukulele,0.8410500000000001,3
081730_107520,mandolin,0.15715,3
081730_107520,banjo,1.0,3
081736_7680,bass,0.1762,3
081747_15360,violin,1.0,3
081747_15360,cello,1.0,3
081747_15360,ukulele,0.0,3
081756_15360,cello,1.0,3
081763_34560,ukulele,1.0,3
081765_88320,ukulele,0.19855,3
081774_134400,cello,1.0,3
081786_76800,banjo,0.0,3
081794_0,bass,1.0,3
081798_38400,banjo,0.0,3
081813_3840,bass,0.0,3
081827_349440,banjo,0.0,3
081863_15360,ukulele,0.0,3
081863_15360,cello,0.8227,3
081940_7680,guitar,1.0,3
081943_38400,ukulele,0.184,3
081944_72960,guitar,1.0,3
081948_99840,ukulele,1.0,3
081948_99840,mandolin,0.98195,336
081948_99840,banjo,0.1607,3
081953_222720,bass,0.8235,3
081956_42240,ukulele,0.8269,3
081964_172800,violin,0.82935,3
081966_61440,violin,1.0,3
081966_61440,mandolin,0.0,3
081967_0,ukulele,0.1438999999999999,3
081967_0,mandolin,1.0,3
081968_979200,guitar,0.0,3
081988_23040,ukulele,0.0,3
082065_153600,bass,0.0,3
082070_49920,bass,0.16665,3
082071_241920,guitar,0.0,3
082086_322560,violin,1.0,3
082091_441600,cello,1.0,3
082091_441600,violin,0.834,3
082116_130560,guitar,0.0,3
082116_130560,cello,0.0,3
082146_84480,mandolin,0.0,3
082146_84480,banjo,0.0,3
082148_284160,guitar,0.0,3
082166_130560,cello,0.0,3
082189_19200,ukulele,0.0,3
082207_130560,guitar,0.0,3
082238_122880,bass,0.15725,3
082243_264960,mandolin,0.0,3
082243_264960,bass,0.0,3
082254_107520,mandolin,1.0,3
082261_42240,violin,1.0,3
082346_153600,violin,0.0,3
082351_222720,mandolin,1.0,3
082351_222720,banjo,0.1713,3
082353_107520,guitar,0.0,3
082353_107520,bass,0.0,3
082356_165120,mandolin,0.1739,3
082358_188160,mandolin,0.18585,3
082358_188160,ukulele,0.0,3
082360_944640,banjo,0.1607,3
082369_23040,ukulele,0.0,3
082387_61440,banjo,0.0,3
082389_96000,banjo,0.0,3
082390_72960,violin,0.0,3
082396_618240,ukulele,0.0,3
082396_618240,banjo,1.0,3
082396_618240,mandolin,0.84605,3
082397_380160,mandolin,0.16215,3
082397_380160,ukulele,0.8276,3
082398_883200,ukulele,0.84365,3
082398_883200,mandolin,0.83765,3
082398_883200,banjo,0.0,3
082398_883200,cello,1.0,3
082407_57600,cello,0.16665,3
082438_161280,cello,1.0,3
082439_15360,mandolin,0.0,3
082439_15360,violin,1.0,3
082450_130560,violin,1.0,3
082466_122880,violin,0.0,3
082511_53760,violin,0.15935,3
082512_299520,bass,0.1774,3
082513_334080,bass,0.16175,3
082514_168960,ukulele,0.0,3
082552_280320,violin,1.0,3
082602_122880,ukulele,0.0,3
082611_180480,violin,1.0,3
082615_122880,guitar,0.0,3
082619_119040,cello,0.81035,3
082620_218880,cello,0.1654,3
082640_380160,ukulele,0.0,3
082695_122880,mandolin,0.0,3
082695_122880,ukulele,0.0,3
082726_111360,bass,1.0,3
082747_168960,bass,1.0,3
082749_80640,banjo,0.16665,3
082756_65280,mandolin,0.16525,3
082756_65280,ukulele,0.15625,3
082756_65280,banjo,0.16085,3
082757_84480,ukulele,0.0,3
082761_80640,ukulele,0.0,3
082761_80640,mandolin,0.15715,3
082765_145920,ukulele,0.0,3
082765_145920,mandolin,0.1649499999999999,3
082772_26880,ukulele,1.0,3
082776_176640,mandolin,0.17145,3
082776_176640,ukulele,0.0,3
082776_176640,bass,0.0,3
082853_211200,cello,0.1713,3
082883_11520,bass,0.17645,3
082890_257280,guitar,1.0,3
082892_207360,mandolin,1.0,3
082892_207360,banjo,0.0,3
082894_157440,bass,0.16215,3
082896_130560,ukulele,0.14515,3
082896_130560,mandolin,0.8261499999999999,3
082916_230400,cello,1.0,3
082930_387840,cello,0.83335,3
082937_226560,mandolin,0.0,3
082941_157440,cello,0.0,3
083005_245760,banjo,0.0,3
083005_245760,bass,1.0,3
083041_34560,violin,0.0,3
083046_387840,banjo,0.0,3
083049_241920,guitar,0.0,3
083049_241920,banjo,0.0,3
083049_241920,violin,1.0,3
083069_7680,ukulele,0.0,3
083088_19200,bass,0.0,3
083088_19200,guitar,0.0,3
083088_19200,cello,0.0,3
083094_19200,violin,0.0,3
083100_153600,cello,0.0,3
083100_153600,bass,0.1627,3
083100_153600,violin,0.0,3
083167_510720,banjo,0.0,3
083167_510720,mandolin,0.0,3
083167_510720,ukulele,0.1639,3
083168_65280,ukulele,0.8264,3
083168_65280,mandolin,0.0,3
083174_157440,banjo,0.0,3
083178_1559040,banjo,0.0,3
083178_1559040,violin,0.0,3
083182_211200,cello,0.0,3
083184_76800,guitar,0.15515,3
083201_583680,cello,0.0,3
083260_115200,violin,0.0,3
083280_34560,cello,0.0,3
083356_99840,bass,0.8220000000000001,3
083375_0,ukulele,0.0,3
083409_80640,guitar,0.0,3
083437_176640,guitar,1.0,3
083439_215040,guitar,0.84145,3
083513_192000,cello,0.15515,3
083543_30720,cello,0.17985,3
083545_226560,ukulele,0.0,3
083546_180480,mandolin,0.0,3
083546_180480,mandolin,0.0979999999999999,349
083563_0,violin,0.0,3
083577_241920,mandolin,1.0,3
083599_92160,cello,0.1607,3
083603_11520,mandolin,0.0,3
083612_38400,cello,1.0,3
083619_65280,banjo,0.0,3
083621_418560,banjo,0.0,3
083638_103680,ukulele,1.0,3
083638_103680,mandolin,0.1594,3
083639_195840,mandolin,0.82855,3
083639_195840,ukulele,1.0,3
083640_23040,mandolin,0.8403499999999999,3
083640_23040,ukulele,0.1578,3
083644_65280,ukulele,0.8101499999999999,3
083644_65280,mandolin,0.82355,3
083660_88320,bass,1.0,3
083696_15360,banjo,0.0,3
083699_384000,banjo,0.0,3
083699_384000,violin,1.0,3
083699_384000,cello,0.8287,3
083722_34560,bass,0.1627,3
083722_34560,guitar,1.0,3
083726_126720,ukulele,0.1406,3
083731_11520,bass,0.18335,3
083731_11520,guitar,1.0,3
083734_115200,bass,0.1395,3
083749_264960,banjo,0.1607,3
083749_264960,cello,0.0,3
083782_506880,banjo,0.0,3
083811_384000,cello,0.8287,3
083812_42240,cello,1.0,3
083884_192000,violin,0.14645,3
083919_38400,ukulele,0.0,3
083942_42240,violin,0.0,3
083945_199680,banjo,0.0,3
083949_188160,violin,0.0,3
083966_299520,violin,0.16185,3
083966_299520,ukulele,0.0,3
083969_15360,mandolin,0.0,3
083969_15360,guitar,0.0,3
083971_0,ukulele,0.0,3
083977_72960,banjo,0.82145,3
083977_72960,mandolin,0.157,3
083981_126720,bass,1.0,3
083986_138240,violin,0.16665,3
084032_11520,guitar,1.0,3
084033_199680,guitar,1.0,3
084034_145920,guitar,1.0,3
084035_264960,guitar,1.0,3
084036_3840,guitar,1.0,3
084089_57600,banjo,0.0,3
084089_57600,mandolin,0.0,3
084089_57600,ukulele,0.0,3
084114_57600,banjo,0.85185,3
084115_99840,mandolin,1.0,3
084115_99840,ukulele,1.0,3
084119_103680,ukulele,0.0,3
084130_57600,cello,0.0,3
084157_15360,ukulele,0.1724,3
084160_3840,ukulele,0.1818,3
084164_464640,ukulele,0.0,3
084172_165120,guitar,0.14105,3
084172_165120,violin,1.0,3
084173_203520,guitar,0.0,3
084173_203520,cello,1.0,3
084173_203520,violin,0.8281000000000001,3
084186_11520,banjo,0.0,3
084191_241920,cello,1.0,3
084197_637440,banjo,0.0,3
084201_61440,banjo,0.0,3
084201_61440,violin,0.0,3
084238_180480,mandolin,1.0,3
084238_180480,banjo,0.8269,3
084274_257280,bass,0.0,3
084282_625920,bass,0.0,3
084286_157440,guitar,1.0,3
084290_149760,mandolin,0.0,3
084311_906240,cello,0.0,3
084321_3840,cello,0.85185,3
084321_3840,ukulele,0.0,3
084440_176640,ukulele,0.0,3
084440_176640,cello,0.0,3
084476_744960,guitar,0.0,3
084476_744960,cello,0.0,3
084536_518400,banjo,0.0,3
084536_518400,cello,0.0,3
084546_30720,mandolin,0.0,3
084551_1320960,bass,0.0,3
084554_0,mandolin,0.0,3
084554_0,violin,1.0,3
084554_0,banjo,0.83815,3
084563_72960,banjo,0.15385,3
084599_42240,mandolin,0.0,3
084622_72960,ukulele,0.0,3
084628_3840,mandolin,0.0,3
084650_19200,violin,0.0,3
084650_19200,mandolin,0.0,3
084650_19200,bass,0.82555,3
084652_42240,mandolin,0.0,3
084652_42240,guitar,1.0,3
084667_11520,cello,0.0,3
084738_26880,cello,0.16665,3
084762_61440,mandolin,0.0,3
084765_0,ukulele,0.0,3
084768_161280,guitar,0.0,3
084772_122880,banjo,0.0,3
084791_353280,guitar,0.0,3
084791_353280,violin,1.0,3
084792_176640,cello,1.0,3
084793_318720,violin,1.0,3
084793_318720,bass,0.0,3
084793_318720,banjo,0.0,3
084793_318720,cello,1.0,3
084843_3840,ukulele,0.0,3
084843_3840,cello,0.0,3
084863_157440,violin,0.0,3
084873_176640,ukulele,0.0,3
084879_53760,cello,0.15,3
084880_157440,cello,1.0,3
084880_157440,violin,1.0,3
084881_207360,violin,1.0,3
084884_7680,violin,0.1681,3
084888_0,violin,0.8269,3
084890_3840,violin,0.0,3
084890_3840,guitar,1.0,3
084904_176640,ukulele,0.0,3
084904_176640,guitar,0.0,3
084929_1839360,ukulele,0.0,3
084967_49920,cello,0.16665,3
085005_130560,mandolin,0.0,3
085005_130560,ukulele,0.0,3
085005_130560,bass,0.0,3
085019_23040,banjo,0.0,3
085023_130560,bass,0.0,3
085079_46080,violin,0.0,3
085090_222720,cello,0.84485,3
085090_222720,bass,1.0,3
085094_192000,ukulele,1.0,3
085094_192000,mandolin,0.8335,3
085097_234240,cello,0.0,3
085111_241920,bass,0.0,3
085117_57600,violin,0.0,3
085117_57600,cello,0.0,3
085119_195840,cello,0.8226,3
085131_19200,guitar,0.82855,3
085134_249600,violin,0.82325,3
085140_30720,mandolin,0.1528,3
085140_30720,banjo,0.0,3
085150_188160,cello,0.1607,3
085163_272640,cello,0.0,3
085223_184320,violin,0.85755,3
085249_1351680,violin,0.0,3
085249_1351680,bass,0.0,3
085276_138240,cello,0.0,3
085278_88320,cello,0.0,3
085283_314880,bass,0.0,3
085323_211200,cello,0.0,3
085339_119040,guitar,1.0,3
085345_30720,bass,0.0,3
085357_226560,mandolin,0.16665,3
085380_145920,mandolin,0.8357,3
085380_145920,ukulele,0.83335,3
085381_3840,violin,1.0,3
085401_357120,bass,0.8162499999999999,3
085406_26880,cello,0.0,3
085417_103680,violin,1.0,3
085417_103680,ukulele,0.0,3
085417_103680,mandolin,0.0,3
085436_291840,violin,0.0,3
085436_291840,guitar,1.0,3
085456_445440,mandolin,0.0,3
085458_395520,cello,0.0,3
085467_53760,guitar,0.0,3
085474_372480,cello,0.84175,3
085476_230400,cello,0.81545,3
085477_76800,bass,0.15385,3
085477_76800,cello,0.0,3
085478_230400,banjo,0.173,3
085485_65280,guitar,1.0,3
085512_311040,cello,1.0,3
085520_180480,bass,0.0,3
085522_503040,violin,0.84145,3
085523_195840,cello,0.0,3
085590_34560,violin,0.0,3
085608_96000,banjo,0.0,3
085640_34560,ukulele,0.8347,3
085645_0,bass,0.0,3
085647_165120,bass,0.0,3
085653_23040,ukulele,0.1782,3
085657_218880,violin,0.1719,3
085657_218880,cello,0.1774,3
085658_80640,bass,0.83965,3
085690_445440,mandolin,1.0,3
085690_445440,banjo,0.15515,3
085691_84480,mandolin,0.8278,3
085693_130560,ukulele,0.1677,3
085693_130560,mandolin,0.81945,3
085713_199680,mandolin,0.0,3
085756_49920,mandolin,0.0,3
085756_49920,banjo,0.0,3
085796_19200,banjo,0.0,3
085809_203520,violin,0.0,3
085813_76800,bass,0.16465,3
085839_314880,cello,0.0,3
085871_387840,ukulele,0.81665,3
085871_387840,banjo,0.8200000000000001,3
085875_192000,bass,0.0,3
085875_192000,cello,0.8387,3
085880_111360,cello,0.0,3
085885_199680,cello,0.8089,3
085896_72960,cello,1.0,3
085897_134400,ukulele,0.0,3
085897_134400,cello,0.15,3
085899_11520,cello,1.0,3
085901_23040,cello,1.0,3
085901_23040,bass,0.1498,3
085902_19200,cello,1.0,3
085950_34560,guitar,0.8281000000000001,3
085951_3840,guitar,0.83335,3
085963_3840,guitar,0.85895,3
085967_318720,guitar,1.0,3
085969_42240,guitar,1.0,3
085994_80640,bass,0.0,3
085994_80640,banjo,0.0,3
086001_188160,mandolin,0.0,3
086001_188160,ukulele,0.0,3
086001_188160,banjo,0.0,3
086020_2688000,violin,0.0,3
086032_522240,cello,0.0,3
086036_668160,mandolin,0.0,3
086036_668160,banjo,0.0,3
086047_272640,violin,0.0,3
086054_683520,bass,0.0,3
086077_96000,bass,0.0,3
086078_88320,banjo,0.0,3
086085_234240,bass,0.0,3
086092_3840,mandolin,0.0,3
086092_3840,ukulele,0.0,3
086098_26880,ukulele,1.0,3
086098_26880,banjo,1.0,3
086108_115200,mandolin,0.0,3
086112_345600,guitar,1.0,3
086114_491520,guitar,0.8229,3
086126_226560,ukulele,1.0,3
086126_226560,mandolin,0.8301499999999999,3
086126_226560,banjo,1.0,3
086173_721920,banjo,0.0,3
086175_84480,guitar,0.83335,3
086252_2046720,banjo,0.0,3
086252_2046720,cello,0.18335,3
086258_88320,mandolin,0.0,3
086258_88320,cello,0.1576,3
086258_88320,banjo,0.0,3
086260_142080,bass,0.0,3
086299_142080,guitar,1.0,3
086299_142080,banjo,0.0,3
086333_291840,cello,0.0,3
086355_168960,bass,0.0,3
086370_42240,guitar,1.0,3
086370_42240,cello,0.0,3
086371_111360,violin,0.0,3
086371_111360,guitar,1.0,3
086373_199680,mandolin,0.16085,3
086373_199680,ukulele,1.0,3
086374_168960,mandolin,0.15055,3
086374_168960,ukulele,1.0,3
086376_192000,mandolin,0.84655,3
086376_192000,ukulele,1.0,3
086377_130560,mandolin,0.8300000000000001,3
086377_130560,ukulele,1.0,3
086377_130560,banjo,0.1384,3
086378_0,ukulele,1.0,3
086378_0,mandolin,0.81055,3
086380_126720,mandolin,0.1644,3
086380_126720,ukulele,1.0,3
086381_7680,mandolin,1.0,3
086381_7680,banjo,0.83335,3
086381_7680,ukulele,1.0,3
086382_88320,mandolin,1.0,3
086382_88320,ukulele,1.0,3
086383_57600,ukulele,0.85485,3
086383_57600,mandolin,0.16175,3
086384_157440,ukulele,1.0,3
086385_122880,ukulele,1.0,3
086385_122880,mandolin,0.0,3
086432_72960,bass,0.0,3
086433_30720,ukulele,1.0,3
086433_30720,violin,0.0,3
086435_107520,mandolin,1.0,3
086435_107520,ukulele,0.16665,3
086438_26880,ukulele,0.1613,3
086439_38400,mandolin,0.15985,3
086439_38400,ukulele,0.80905,3
086440_7680,ukulele,1.0,3
086441_161280,banjo,0.0,3
086441_161280,violin,0.0,3
086456_19200,guitar,0.0,3
086456_19200,banjo,0.0,3
086459_30720,guitar,0.0,3
086477_38400,cello,0.0,3
086477_38400,violin,0.0,3
086510_30720,violin,1.0,3
086521_176640,violin,0.83265,3
086538_65280,ukulele,0.0,3
086544_23040,ukulele,0.0,3
086562_288000,cello,0.173,3
086565_230400,mandolin,0.0,3
086604_23040,cello,0.1805,3
086633_195840,bass,1.0,3
086675_3840,banjo,0.1704999999999999,3
086680_42240,violin,0.0,3
086680_42240,bass,0.15975,3
086684_449280,cello,0.0,3
086707_99840,guitar,1.0,3
086723_15360,ukulele,0.0,3
086723_15360,mandolin,0.15715,3
086727_57600,ukulele,0.84375,3
086727_57600,mandolin,1.0,3
086727_57600,banjo,0.8269,3
086731_7680,bass,0.0,3
086768_192000,banjo,0.0,3
086769_695040,violin,0.0,3
086772_138240,bass,0.84375,3
086799_0,guitar,1.0,3
086800_226560,mandolin,0.0,3
086800_226560,ukulele,0.0,3
086972_856320,bass,0.0,3
086974_99840,ukulele,0.17855,3
086994_61440,ukulele,0.1719,3
086994_61440,banjo,1.0,3
086994_61440,mandolin,0.8121,3
086996_249600,bass,0.0,3
086996_249600,ukulele,0.1818,3
086996_249600,banjo,1.0,3
087018_687360,mandolin,0.17185,3
087018_687360,ukulele,0.0,3
087018_687360,banjo,0.83335,3
087055_142080,bass,0.0,3
087055_142080,guitar,0.0,3
087071_61440,violin,0.18855,3
087073_7680,violin,0.0,3
087074_261120,bass,0.0,3
087082_165120,bass,0.1719,3
087096_311040,cello,0.0,3
087098_107520,cello,0.81665,3
087098_107520,violin,1.0,3
087100_72960,violin,0.84615,3
087104_107520,violin,0.84285,3
087106_42240,violin,1.0,3
087108_115200,cello,0.178,3
087108_115200,violin,0.1710499999999999,3
087108_115200,ukulele,0.0,3
087109_107520,bass,0.0,3
087109_107520,guitar,0.15,3
087137_168960,violin,1.0,3
087235_0,violin,0.0,3
087235_0,ukulele,0.0,3
087246_145920,cello,0.0,3
087250_168960,banjo,0.0,3
087275_203520,banjo,0.8400000000000001,3
087275_203520,mandolin,0.84375,3
087275_203520,ukulele,1.0,3
087278_126720,guitar,1.0,3
087282_360960,banjo,0.8256,3
087282_360960,mandolin,0.16175,3
087290_65280,bass,1.0,3
087299_72960,mandolin,0.0,3
087300_176640,cello,1.0,3
087301_69120,ukulele,0.8182,3
087301_69120,mandolin,0.8261499999999999,3
087306_103680,banjo,0.8400000000000001,3
087315_161280,guitar,1.0,3
087318_34560,violin,0.8212999999999999,3
087319_80640,mandolin,0.0,3
087321_180480,ukulele,0.0,3
087348_272640,banjo,0.0,3
087349_314880,ukulele,0.0,3
087349_314880,mandolin,0.0,3
087352_111360,cello,1.0,3
087374_172800,violin,0.0,3
087409_26880,guitar,1.0,3
087436_11520,bass,0.0,3
087441_145920,ukulele,0.0,3
087441_145920,mandolin,0.0,3
087448_76800,violin,1.0,3
087450_0,violin,1.0,3
087450_0,cello,0.8287,3
087495_149760,violin,0.0,3
087498_23040,guitar,1.0,3
087502_49920,banjo,1.0,3
087502_49920,mandolin,0.81725,3
087507_3840,guitar,1.0,3
087559_165120,ukulele,0.81665,3
087559_165120,banjo,1.0,3
087559_165120,mandolin,0.8362499999999999,3
087561_57600,mandolin,0.83775,3
087561_57600,banjo,1.0,3
087561_57600,ukulele,1.0,3
087604_7680,cello,0.0,3
087604_7680,ukulele,0.0,3
087604_7680,guitar,1.0,3
087643_207360,ukulele,0.0,3
087666_19200,bass,1.0,3
087680_30720,banjo,0.0,3
087681_99840,bass,0.8523000000000001,3
087700_11520,guitar,1.0,3
087711_222720,bass,0.0,3
087750_19200,bass,0.0,3
087750_19200,cello,0.1607,3
087797_111360,banjo,0.0,3
087880_30720,cello,0.0,3
087932_195840,ukulele,0.0176,611
087932_195840,ukulele,0.0,3
087940_215040,violin,0.0,3
087940_215040,mandolin,0.0,3
087940_215040,ukulele,0.0,3
087951_23040,bass,0.0,3
087965_65280,banjo,0.18335,3
087965_65280,ukulele,0.84375,3
088041_34560,bass,0.0,3
088046_15360,bass,0.0,3
088051_15360,ukulele,0.0,3
088051_15360,mandolin,0.1642,3
088118_34560,cello,0.84615,3
088209_218880,bass,0.0,3
088211_130560,cello,0.0,3
088434_38400,banjo,0.0,3
088477_72960,mandolin,1.0,3
088477_72960,ukulele,0.16665,3
088680_130560,mandolin,0.1780999999999999,3
088701_364800,mandolin,0.0,3
088703_157440,guitar,0.8395,3
088819_218880,bass,0.1875,3
088831_188160,mandolin,0.0,3
088831_188160,banjo,0.0,3
088863_61440,guitar,1.0,3
088869_122880,guitar,1.0,3
088872_99840,cello,0.0,3
088872_99840,guitar,1.0,3
088873_88320,guitar,1.0,3
088878_115200,guitar,0.16665,3
088878_115200,cello,0.0,3
088892_188160,cello,0.0,3
088892_188160,guitar,1.0,3
088960_11520,bass,0.84615,3
088972_149760,mandolin,0.0,3
088972_149760,ukulele,0.16175,3
088972_149760,banjo,1.0,3
089145_11520,guitar,1.0,3
089156_161280,bass,0.15305,3
089223_46080,violin,0.0,3
089244_264960,cello,1.0,3
089244_264960,bass,0.16665,3
089254_57600,violin,0.1655499999999999,3
089262_69120,cello,0.0,3
089336_387840,mandolin,0.15715,3
089351_115200,cello,0.0,3
089355_184320,bass,0.1543,3
089355_184320,cello,1.0,3
089464_0,bass,0.0,3
089464_0,guitar,1.0,3
089472_149760,violin,1.0,3
089477_46080,ukulele,0.15,3
089477_46080,banjo,0.15515,3
089482_122880,ukulele,0.81555,3
089482_122880,mandolin,0.0,3
089485_57600,violin,1.0,3
089486_107520,mandolin,0.16055,3
089486_107520,banjo,1.0,3
089486_107520,ukulele,0.1875,3
089505_46080,banjo,0.16665,3
089505_46080,mandolin,0.0,3
089557_403200,cello,0.83335,3
089569_199680,violin,1.0,3
089570_184320,cello,0.0,3
089570_184320,violin,0.14645,3
089570_184320,ukulele,0.0,3
089596_353280,mandolin,0.0,3
089611_145920,mandolin,0.0,3
089611_145920,banjo,0.0,3
089614_84480,guitar,0.0,3
089622_165120,banjo,0.0,3
089622_165120,mandolin,0.83215,3
089642_737280,ukulele,0.1564999999999999,3
089642_737280,bass,0.0,3
089655_264960,violin,0.0,3
089655_264960,bass,0.0,3
089702_195840,cello,1.0,3
089704_119040,guitar,1.0,3
089758_172800,ukulele,0.0,3
089795_184320,guitar,1.0,3
089796_46080,bass,0.0,3
089825_1605120,bass,0.8398,3
089825_1605120,bass,0.9628,524
089849_552960,cello,0.84485,3
089849_552960,bass,0.0,3
089849_552960,violin,0.1685499999999999,3
089869_111360,violin,1.0,3
089869_111360,cello,0.16665,3
089881_26880,guitar,1.0,3
089887_249600,bass,0.15715,3
089887_249600,violin,0.0,3
089890_49920,ukulele,1.0,3
089890_49920,mandolin,1.0,3
089890_49920,mandolin,1.0,327
089890_49920,banjo,0.1774,3
089903_11520,cello,1.0,3
089903_11520,violin,0.0,3
089906_172800,bass,0.1564999999999999,3
089909_195840,cello,0.0,3
089914_176640,mandolin,0.84285,3
089914_176640,banjo,0.82765,3
089917_165120,bass,1.0,3
089922_19200,ukulele,0.0,3
089924_134400,bass,0.0,3
089935_357120,violin,1.0,3
089945_126720,ukulele,0.15,3
089945_126720,mandolin,1.0,3
089950_7680,ukulele,0.15,3
089950_7680,guitar,1.0,3
089950_7680,mandolin,0.1533999999999999,3
089952_57600,guitar,0.1549499999999999,3
089973_299520,banjo,0.0,3
089986_61440,violin,0.0,3
089994_53760,mandolin,0.0,3
090003_599040,bass,0.8432999999999999,3
090017_80640,violin,1.0,3
090042_38400,bass,0.82515,3
090068_168960,ukulele,1.0,3
090208_15360,bass,0.1719,3
090433_272640,violin,1.0,3
090442_30720,violin,1.0,3
090442_30720,guitar,0.0,3
090445_15360,violin,1.0,3
090456_161280,ukulele,0.0,3
090456_161280,violin,1.0,3
090460_172800,violin,1.0,3
090460_172800,guitar,0.0,3
090470_691200,bass,0.0,3
090472_641280,bass,0.0,3
090478_49920,cello,0.0,3
090504_61440,guitar,1.0,3
090526_103680,ukulele,0.1737,3
090526_103680,mandolin,0.16005,3
090527_19200,banjo,0.16665,3
090527_19200,cello,0.0,3
090527_19200,guitar,0.0,3
090538_0,bass,1.0,3
090579_30720,mandolin,0.1730999999999999,3
090580_38400,bass,1.0,3
090582_15360,violin,0.16185,3
090619_3840,guitar,1.0,3
090641_38400,violin,1.0,3
090655_2423040,cello,0.16915,3
090674_88320,ukulele,0.0,3
090679_61440,banjo,0.0,3
090679_61440,cello,0.1428499999999999,3
090687_3840,violin,0.1508499999999999,3
090690_11520,guitar,1.0,3
090707_3840,cello,0.8281000000000001,3
090768_3840,guitar,1.0,3
090773_476160,bass,0.0,3
090773_476160,guitar,0.0,3
090775_218880,guitar,1.0,3
090777_99840,mandolin,1.0,3
090777_99840,ukulele,0.1712,3
090778_199680,banjo,0.1774,3
090778_199680,ukulele,0.0,3
090778_199680,mandolin,1.0,3
090793_184320,cello,0.0,3
090803_119040,banjo,0.0,3
090841_3840,cello,1.0,3
090844_245760,cello,0.0,3
090886_664320,violin,0.0,3
090886_664320,bass,0.15405,3
090890_88320,bass,0.0,3
090891_176640,ukulele,0.0,3
090906_11520,violin,1.0,3
090908_207360,violin,1.0,3
090944_107520,cello,0.0,3
090960_303360,violin,0.0,3
090960_303360,guitar,0.0,3
090972_234240,cello,0.8387,3
091034_238080,banjo,0.0,3
091035_138240,bass,0.0,3
091058_238080,cello,0.0,3
091058_238080,guitar,1.0,3
091076_218880,ukulele,0.0,3
091076_218880,cello,0.1607,3
091078_721920,ukulele,0.0,3
091078_721920,violin,0.0,3
091107_579840,ukulele,1.0,3
091107_579840,mandolin,1.0,3
091107_579840,banjo,0.8276,3
091130_0,cello,1.0,3
091130_0,bass,0.0,3
091132_0,cello,0.0,3
091152_61440,banjo,0.83335,3
091158_0,banjo,0.0,3
091158_0,ukulele,0.0,3
091163_34560,cello,0.0,3
091168_57600,ukulele,1.0,3
091171_119040,violin,0.1471,3
091177_142080,violin,1.0,3
091184_115200,violin,0.825,3
091184_115200,ukulele,0.0,3
091185_226560,mandolin,0.17145,3
091185_226560,violin,0.82855,3
091185_226560,banjo,0.84365,3
091194_119040,mandolin,0.8223,3
091194_119040,ukulele,0.0,3
091204_26880,cello,0.1774,3
091217_153600,banjo,0.0,3
091217_153600,ukulele,0.0,3
091220_330240,bass,0.0,3
091220_330240,cello,0.861,3
091224_7680,guitar,0.8344,3
091232_76800,guitar,1.0,3
091264_26880,ukulele,0.15625,3
091264_26880,banjo,0.15885,3
091267_34560,ukulele,0.0,3
091267_34560,mandolin,0.1493,3
091272_42240,ukulele,0.0,3
091276_57600,banjo,0.8392999999999999,3
091276_57600,mandolin,0.16335,3
091287_188160,bass,0.0,3
091287_188160,cello,0.8287,3
091366_280320,guitar,1.0,3
091366_280320,cello,0.0,3
091403_303360,guitar,1.0,3
091408_3840,bass,0.0,3
091446_69120,guitar,1.0,3
091448_15360,ukulele,0.81035,3
091449_65280,violin,1.0,3
091451_34560,violin,1.0,3
091451_34560,cello,1.0,3
091452_126720,cello,0.14515,3
091453_207360,violin,1.0,3
091483_142080,violin,1.0,3
091491_345600,banjo,0.81035,3
091491_345600,mandolin,0.82785,3
091491_345600,ukulele,0.0,3
091492_49920,mandolin,0.0,3
091493_253440,cello,0.8392999999999999,3
091493_253440,violin,1.0,3
091495_57600,guitar,0.0,3
091495_57600,violin,0.83785,3
091495_57600,cello,0.8502000000000001,3
091540_84480,banjo,0.0,3
091575_57600,cello,0.8226,3
091588_46080,mandolin,0.1753,3
091588_46080,banjo,0.8287,3
091588_46080,ukulele,0.1514999999999999,3
091639_3840,guitar,1.0,3
091641_157440,guitar,1.0,3
091707_1447680,mandolin,0.8398,3
091707_1447680,ukulele,1.0,3
091753_161280,bass,0.1793,3
091753_161280,banjo,0.0,3
091780_49920,bass,1.0,3
091781_257280,banjo,0.16665,3
091791_84480,ukulele,0.1724,3
091794_42240,banjo,1.0,3
091794_42240,mandolin,0.1720999999999999,3
091794_42240,ukulele,0.86185,3
091795_111360,mandolin,0.8384499999999999,3
091795_111360,ukulele,0.0,3
091815_34560,bass,0.83335,3
091865_49920,guitar,0.8345,3
091865_49920,violin,0.0,3
091869_92160,cello,0.0,3
091869_92160,mandolin,0.0,3
091890_38400,violin,0.0,3
091890_38400,mandolin,0.0,3
091915_3840,bass,1.0,3
091915_3840,bass,0.8674999999999999,505
091933_268800,guitar,1.0,3
